country_name_whr,year,happiness_score,country_iso3,social_spending_pct_gdp,country_name,gdp_per_capita_ppp_constant_2021_intl_dollars,gini_index,unemployment_rate_pct,civic_engagement_score,health_score,housing_score,job_security_score,safety_score,work_life_balance_score
Singapore,2021,6.48,SGP,,Singapore,132617.354020876,,4.64,,,,,,
Singapore,2022,6.587,SGP,,Singapore,133571.962410322,,3.591,,,,,,
Singapore,2023,6.523,SGP,,Singapore,129555.245509242,,3.444,,,,,,
Slovakia,2015,6.078,SVK,0.915,Slovak Republic,33521.5954764975,26.5,11.492,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2016,6.098,SVK,0.909,Slovak Republic,34130.5050676203,25.2,9.679,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2017,6.173,SVK,0.91,Slovak Republic,35057.2223763167,23.2,8.142,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2018,6.198,SVK,0.848,Slovak Republic,36430.7941704195,25.0,6.544,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2019,6.28060007095337,SVK,0.88,Slovak Republic,37209.5332553073,23.2,5.761,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2020,6.331,SVK,0.884,Slovak Republic,36216.4002110814,24.2,6.719,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2021,6.391,SVK,0.918,Slovak Republic,38346.0935768177,24.1,6.894,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2022,6.469,SVK,,Slovak Republic,38664.9076949851,24.1,6.143,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2023,6.257,SVK,,Slovak Republic,39518.2209359245,23.8,5.843,3.0,77.8,27.4,8.8,76.0,4.2
Slovenia,2015,5.768,SVN,1.352,Slovenia,38527.4222549683,25.4,8.962,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2016,5.758,SVN,1.31,Slovenia,39667.4579830072,24.8,8.0,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2017,5.948,SVN,1.279,Slovenia,41692.836279788,24.2,6.564,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2018,6.118,SVN,1.269,Slovenia,43361.094447431,24.6,5.108,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2019,6.36339998245239,SVN,1.332,Slovenia,44569.5878416535,24.4,4.446,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2020,6.461,SVN,1.363,Slovenia,42463.5635346194,24.0,4.971,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2021,6.63,SVN,1.271,Slovenia,45914.0572392406,24.3,4.744,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2022,6.65,SVN,,Slovenia,47050.0676441642,24.3,4.011,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2023,6.743,SVN,,Slovenia,47977.4268117652,24.7,3.652,2.5,81.6,18.2,5.9,91.0,5.6
South Africa,2015,4.459,ZAF,,South Africa,14541.6748613669,,25.149,,64.2,18.1,,40.0,15.4
South Africa,2016,4.829,ZAF,,South Africa,14501.2807823402,,26.536,,64.2,18.1,,40.0,15.4
South Africa,2017,4.724,ZAF,,South Africa,14573.5980840004,,27.035,,64.2,18.1,,40.0,15.4
South Africa,2018,4.722,ZAF,,South Africa,14553.5615668957,,26.906,,64.2,18.1,,40.0,15.4
South Africa,2019,4.81409978866577,ZAF,,South Africa,14352.6698709871,,28.468,,64.2,18.1,,40.0,15.4
South Africa,2020,4.956,ZAF,,South Africa,13250.5666594456,,29.217,,64.2,18.1,,40.0,15.4
South Africa,2021,5.194,ZAF,,South Africa,13681.9548144813,,34.007,,64.2,18.1,,40.0,15.4
South Africa,2022,5.275,ZAF,,South Africa,13767.4967589936,54.1,33.268,,64.2,18.1,,40.0,15.4
South Africa,2023,5.422,ZAF,,South Africa,13695.3755694076,,32.098,,64.2,18.1,,40.0,15.4
South Sudan,2015,3.832,SSD,,South Sudan,,,12.464,,,,,,
South Sudan,2016,3.591,SSD,,South Sudan,,44.0,12.854,,,,,,
South Sudan,2017,3.254,SSD,,South Sudan,,,12.983,,,,,,
South Sudan,2018,2.853,SSD,,South Sudan,,,12.853,,,,,,
South Sudan,2019,2.81660008430481,SSD,,South Sudan,,,12.656,,,,,,
Spain,2015,6.361,ESP,,Spain,43053.761430314,36.2,22.057,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2016,6.403,ESP,,Spain,44274.6676149922,35.8,19.635,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2017,6.31,ESP,,Spain,45446.2508575695,34.7,17.224,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2018,6.354,ESP,,Spain,46325.2099441141,34.7,15.255,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2019,6.40089988708496,ESP,,Spain,46896.4171141424,34.3,14.104,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2020,6.491,ESP,,Spain,41553.4477945675,34.9,15.532,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2021,6.476,ESP,1.318,Spain,44251.6658222621,33.9,14.914,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2022,6.436,ESP,,Spain,46733.4809780536,33.6,13.033,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2023,6.421,ESP,,Spain,47322.5937004504,33.4,12.179,1.8,83.9,21.7,15.8,80.0,2.5
Sri Lanka,2015,4.415,LKA,,Sri Lanka,13329.7793438947,,4.519,,,,,,
Sri Lanka,2016,4.44,LKA,,Sri Lanka,13845.6146782368,39.3,4.242,,,,,,
Sri Lanka,2017,4.471,LKA,,Sri Lanka,14572.4858214565,,4.046,,,,,,
Sri Lanka,2018,4.366,LKA,,Sri Lanka,14759.8248945765,,4.318,,,,,,
Sri Lanka,2019,4.3270001411438,LKA,,Sri Lanka,14637.44429132,37.7,4.67,,,,,,
Sri Lanka,2020,4.325,LKA,,Sri Lanka,13886.6513728651,,5.364,,,,,,
Sri Lanka,2021,4.362,LKA,,Sri Lanka,14316.1352225683,,4.981,,,,,,
Sri Lanka,2022,4.442,LKA,,Sri Lanka,13249.065064602,,4.528,,,,,,
Sri Lanka,2023,3.898,LKA,,Sri Lanka,13024.9404319855,,4.528,,,,,,
Sudan,2015,4.139,SDN,,Sudan,4159.1943359375,,14.39,,,,,,
Sudan,2016,4.139,SDN,,Sudan,4174.56103515625,,13.656,,,,,,
Sudan,2017,4.139,SDN,,Sudan,4061.01831054688,,13.0,,,,,,
Suriname,2015,6.269,SUR,,Suriname,23327.5252497447,,7.22,,,,,,
Sweden,2015,7.291,SWE,,Sweden,59468.3538687625,29.2,7.432,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2016,7.284,SWE,,Sweden,59977.3886010694,29.6,6.99,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2017,7.314,SWE,,Sweden,60288.7998168676,28.8,6.718,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2018,7.343,SWE,,Sweden,60647.449528586,30.0,6.365,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2019,7.35349988937378,SWE,,Sweden,61601.6292338778,29.3,6.833,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2020,7.363,SWE,2.25,Sweden,59975.3644061895,28.9,8.291,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2021,7.384,SWE,2.205,Sweden,62731.700616293,29.8,8.803,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2022,7.395,SWE,,Sweden,63088.4236678734,31.6,7.417,2.0,83.2,20.1,4.4,79.0,0.9
Sweden,2023,7.344,SWE,,Sweden,62662.7652797761,29.3,7.611,2.0,83.2,20.1,4.4,79.0,0.9
Switzerland,2015,7.509,CHE,,Switzerland,76566.0772542148,32.3,4.801,2.3,84.0,21.4,,86.0,0.4
Switzerland,2016,7.494,CHE,,Switzerland,77301.2124304857,33.0,4.918,2.3,84.0,21.4,,86.0,0.4
Switzerland,2017,7.487,CHE,,Switzerland,77626.9027376941,32.7,4.797,2.3,84.0,21.4,,86.0,0.4
Switzerland,2018,7.48,CHE,,Switzerland,79261.3563641288,33.1,4.713,2.3,84.0,21.4,,86.0,0.4
Switzerland,2019,7.55989980697632,CHE,,Switzerland,79596.7029465098,34.0,4.394,2.3,84.0,21.4,,86.0,0.4
Switzerland,2020,7.571,CHE,2.054,Switzerland,77324.8870934007,33.7,4.817,2.3,84.0,21.4,,86.0,0.4
Switzerland,2021,7.512,CHE,1.912,Switzerland,81001.4111206118,33.8,5.013,2.3,84.0,21.4,,86.0,0.4
Switzerland,2022,7.24,CHE,,Switzerland,82777.293582076,33.8,4.122,2.3,84.0,21.4,,86.0,0.4
Switzerland,2023,7.06,CHE,,Switzerland,82295.2993346568,,4.043,2.3,84.0,21.4,,86.0,0.4
Syria,2015,3.069,SYR,,Syrian Arab Republic,5302.07413721497,,14.244,,,,,,
Syria,2016,3.462,SYR,,Syrian Arab Republic,5022.1127178437,,13.798,,,,,,
Syria,2017,3.462,SYR,,Syrian Arab Republic,4977.79210063798,,13.603,,,,,,
Syria,2018,3.462,SYR,,Syrian Arab Republic,4956.09296464777,,13.505,,,,,,
Tajikistan,2015,4.996,TJK,,Tajikistan,3041.44479553257,34.0,7.033,,,,,,
Tajikistan,2016,5.041,TJK,,Tajikistan,3169.9667820524,,7.036,,,,,,
Tajikistan,2017,5.352,TJK,,Tajikistan,3312.71202243506,,7.035,,,,,,
Tajikistan,2018,5.467,TJK,,Tajikistan,3479.69235966041,,7.028,,,,,,
Tajikistan,2019,5.55569982528687,TJK,,Tajikistan,3649.88375518646,,7.026,,,,,,
Tajikistan,2020,5.466,TJK,,Tajikistan,3724.7489591466,,7.576,,,,,,
Tajikistan,2021,5.377,TJK,,Tajikistan,3985.91247611219,32.4,7.687,,,,,,
Tajikistan,2022,5.33,TJK,,Tajikistan,4213.75618362687,39.5,7.051,,,,,,
Tajikistan,2023,5.281,TJK,,Tajikistan,4472.3241378777,38.0,7.037,,,,,,
Tanzania,2015,3.666,TZA,,Tanzania,3111.44458007813,,2.009,,,,,,
Tanzania,2016,3.349,TZA,,Tanzania,3214.24682617188,,1.931,,,,,,
Tanzania,2017,3.303,TZA,,Tanzania,3318.28833007813,,1.854,,,,,,
Tanzania,2018,3.231,TZA,,Tanzania,3392.68872070313,40.5,1.792,,,,,,
Tanzania,2019,3.47620010375977,TZA,,Tanzania,3484.63256835938,,1.735,,,,,,
Tanzania,2020,3.623,TZA,,Tanzania,3449.82153320313,,1.792,,,,,,
Tanzania,2021,3.702,TZA,,Tanzania,3493.0830078125,,1.876,,,,,,
Tanzania,2022,3.694,TZA,,Tanzania,3546.98095703125,,1.573,,,,,,
Tanzania,2023,3.781,TZA,,Tanzania,3620.79345703125,,1.565,,,,,,
Thailand,2015,6.474,THA,,Thailand,18811.9975100064,36.0,0.597,,,,,,
Thailand,2016,6.424,THA,,Thailand,19370.6087810117,36.7,0.688,,,,,,
Thailand,2017,6.072,THA,,Thailand,20094.6778762603,36.4,0.83,,,,,,
Thailand,2018,6.008,THA,,Thailand,20879.9027821449,36.4,0.765,,,,,,
Thailand,2019,5.9987998008728,THA,,Thailand,21277.8392684764,34.9,0.716,,,,,,
Thailand,2020,5.985,THA,,Thailand,19957.257140917,35.0,1.099,,,,,,
Thailand,2021,5.891,THA,,Thailand,20242.7700035656,34.9,1.215,,,,,,
Thailand,2022,5.843,THA,,Thailand,20762.7952598527,34.3,0.94,,,,,,
Thailand,2023,5.976,THA,,Thailand,21191.4540309274,33.5,0.733,,,,,,
Togo,2015,3.303,TGO,,Togo,2388.42609861568,43.0,2.204,,,,,,
Togo,2016,3.495,TGO,,Togo,2427.30036226403,,2.968,,,,,,
Togo,2017,3.999,TGO,,Togo,2462.27744935268,,3.744,,,,,,
Togo,2018,4.085,TGO,,Togo,2517.34898693009,42.5,2.9,,,,,,
Togo,2019,4.18720006942749,TGO,,Togo,2577.51616831372,,2.036,,,,,,
Togo,2020,4.107,TGO,,Togo,2570.48315208534,,2.231,,,,,,
Togo,2021,4.112,TGO,,Togo,2638.81095267963,37.9,2.344,,,,,,
Togo,2022,4.137,TGO,,Togo,2739.68813234711,,1.965,,,,,,
Togo,2023,4.214,TGO,,Togo,2842.23076240747,,1.942,,,,,,
Trinidad and Tobago,2015,6.168,TTO,,Trinidad and Tobago,38963.9641783011,,2.428,,,,,,
Trinidad and Tobago,2016,6.168,TTO,,Trinidad and Tobago,35914.9901970983,,3.207,,,,,,
Trinidad and Tobago,2017,6.192,TTO,,Trinidad and Tobago,34095.9899256152,,3.389,,,,,,
Trinidad and Tobago,2018,6.192,TTO,,Trinidad and Tobago,33710.0178540008,,3.497,,,,,,
Trinidad and Tobago,2019,6.19189977645874,TTO,,Trinidad and Tobago,33748.7060849924,,3.523,,,,,,
Tunisia,2015,5.045,TUN,,Tunisia,12802.7917211433,32.8,15.159,,,,,,
Tunisia,2016,4.805,TUN,,Tunisia,12803.8797371543,,15.557,,,,,,
Tunisia,2017,4.592,TUN,,Tunisia,12955.4014814241,,15.33,,,,,,
Tunisia,2018,4.461,TUN,,Tunisia,13163.1952230357,,15.459,,,,,,
Tunisia,2019,4.39219999313354,TUN,,Tunisia,13243.9024233246,,17.153,,,,,,
Tunisia,2020,4.596,TUN,,Tunisia,11955.5983698479,,17.651,,,,,,
Tunisia,2021,4.516,TUN,,Tunisia,12444.3264026887,33.7,16.632,,,,,,
Tunisia,2022,4.497,TUN,,Tunisia,12712.22345453,,15.3,,,,,,
Tunisia,2023,4.422,TUN,,Tunisia,12650.9615158166,,15.106,,,,,,
Türkiye,2015,5.389,TUR,,Turkiye,25984.8027306177,42.9,10.304,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2016,5.5,TUR,,Turkiye,26489.6436816046,41.9,10.899,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2017,5.483,TUR,,Turkiye,28194.688309381,43.5,10.919,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2018,5.373,TUR,,Turkiye,28780.3036458151,42.4,10.956,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2019,5.13180017471313,TUR,,Turkiye,28741.0535082701,43.8,13.73,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2020,4.948,TUR,0.218,Turkiye,28976.7179161611,43.0,13.148,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2021,4.744,TUR,0.225,Turkiye,32105.5474400506,44.4,11.969,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2022,4.614,TUR,0.199,Turkiye,33520.8111384208,44.5,10.465,1.5,78.6,18.9,13.0,59.0,25.0
Türkiye,2023,4.975,TUR,,Turkiye,35069.1701714685,43.7,9.388,1.5,78.6,18.9,13.0,59.0,25.0
Turkmenistan,2015,5.658,TKM,,Turkmenistan,13057.8303253557,,4.016,,,,,,
Turkmenistan,2016,5.822,TKM,,Turkmenistan,13552.8477118745,,4.026,,,,,,
Turkmenistan,2017,5.636,TKM,,Turkmenistan,14107.6671199289,,4.035,,,,,,
Turkmenistan,2018,5.247,TKM,,Turkmenistan,14648.135352725,,4.036,,,,,,
Turkmenistan,2019,5.11910009384155,TKM,,Turkmenistan,15231.3056176565,,4.035,,,,,,
Turkmenistan,2020,5.066,TKM,,Turkmenistan,15791.1775857601,,4.489,,,,,,
Turkmenistan,2021,5.474,TKM,,Turkmenistan,16434.1399060353,,4.458,,,,,,
Uganda,2015,3.739,UGA,,Uganda,2520.0201028843,,2.681,,,,,,
Uganda,2016,4.081,UGA,,Uganda,2554.22769062073,42.8,3.002,,,,,,
Uganda,2017,4.161,UGA,,Uganda,2543.84754394956,,3.428,,,,,,
Uganda,2018,4.189,UGA,,Uganda,2613.87976413963,,3.249,,,,,,
Uganda,2019,4.43200016021729,UGA,,Uganda,2689.41009144919,42.7,3.057,,,,,,
Uganda,2020,4.636,UGA,,Uganda,2678.00907202293,,3.819,,,,,,
Uganda,2021,4.603,UGA,,Uganda,2684.92035939744,,3.416,,,,,,
Uganda,2022,4.432,UGA,,Uganda,2724.90609568409,,2.885,,,,,,
Uganda,2023,4.372,UGA,,Uganda,2791.05576885861,,2.754,,,,,,
Ukraine,2015,4.324,UKR,,Ukraine,15403.7099609375,25.5,9.14,,,,,,
Ukraine,2016,4.096,UKR,,Ukraine,15856.8125,25.0,9.35,,,,,,
Ukraine,2017,4.103,UKR,,Ukraine,16310.3603515625,26.0,9.5,,,,,,
Ukraine,2018,4.332,UKR,,Ukraine,16978.984375,26.1,8.799,,,,,,
Ukraine,2019,4.56069993972778,UKR,,Ukraine,17636.5546875,26.6,8.194,,,,,,
Ukraine,2020,4.875,UKR,,Ukraine,17092.5390625,25.6,9.475,,,,,,
Ukraine,2021,5.084,UKR,,Ukraine,17846.408203125,,9.834,,,,,,
Ukraine,2022,5.071,UKR,,Ukraine,13787.12109375,,,,,,,,
Ukraine,2023,4.873,UKR,,Ukraine,15916.9580078125,,,,,,,,
United Arab Emirates,2015,6.573,ARE,,United Arab Emirates,75238.5539913477,,1.793,,,,,,
United Arab Emirates,2016,6.648,ARE,,United Arab Emirates,75671.0564378596,,1.64,,,,,,
United Arab Emirates,2017,6.774,ARE,,United Arab Emirates,72529.0571050174,,2.462,,,,,,
United Arab Emirates,2018,6.825,ARE,,United Arab Emirates,72671.0652349751,26.4,2.236,,,,,,
United Arab Emirates,2019,6.79080009460449,ARE,,United Arab Emirates,72822.969940695,,2.331,,,,,,
United Arab Emirates,2020,6.561,ARE,,United Arab Emirates,66808.6477560191,,4.294,,,,,,
United Arab Emirates,2021,6.576,ARE,,United Arab Emirates,68580.1485423483,,3.105,,,,,,
United Arab Emirates,2022,6.571,ARE,,United Arab Emirates,70075.6300053372,,2.872,,,,,,
United Arab Emirates,2023,6.733,ARE,,United Arab Emirates,70239.8552855072,,2.151,,,,,,
United Kingdom,2015,6.725,GBR,,United Kingdom,49652.7188154397,33.3,5.552,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2016,6.714,GBR,,United Kingdom,50346.8592925717,33.1,4.909,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2017,6.814,GBR,,United Kingdom,51586.6756125445,32.6,4.501,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2018,7.054,GBR,,United Kingdom,52131.6948248133,33.7,4.145,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2019,7.16450023651123,GBR,,United Kingdom,52515.684446109,32.8,3.657,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2020,7.064,GBR,,United Kingdom,47158.985486323,32.7,4.472,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2021,6.943,GBR,,United Kingdom,51004.4271714238,32.4,4.864,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2022,6.796,GBR,3.416,United Kingdom,53139.151252206,,3.768,3.1,81.3,23.2,3.3,78.0,10.8
United Kingdom,2023,6.749,GBR,,United Kingdom,52592.6822066393,,4.025,3.1,81.3,23.2,3.3,78.0,10.8
United States,2015,7.104,USA,,United States,64359.4725899466,41.5,5.28,3.1,78.9,18.3,4.2,78.0,10.4
United States,2016,6.993,USA,,United States,65017.654963867,41.3,4.869,3.1,78.9,18.3,4.2,78.0,10.4
United States,2017,6.886,USA,,United States,66155.5555676249,41.4,4.355,3.1,78.9,18.3,4.2,78.0,10.4
United States,2018,6.892,USA,,United States,67719.7656392064,41.8,3.896,3.1,78.9,18.3,4.2,78.0,10.4
United States,2019,6.93959999084473,USA,,United States,69112.602688656,41.9,3.669,3.1,78.9,18.3,4.2,78.0,10.4
United States,2020,6.951,USA,,United States,67342.0709287722,40.0,8.055,3.1,78.9,18.3,4.2,78.0,10.4
United States,2021,6.977,USA,,United States,71307.4017277218,39.7,5.349,3.1,78.9,18.3,4.2,78.0,10.4
United States,2022,6.894,USA,,United States,72679.2575396348,41.7,3.65,3.1,78.9,18.3,4.2,78.0,10.4
United States,2023,6.725,USA,,United States,74158.7164155605,41.8,3.638,3.1,78.9,18.3,4.2,78.0,10.4
Uruguay,2015,6.545,URY,,Uruguay,28941.6294107011,40.1,7.488,,,,,,
Uruguay,2016,6.454,URY,,Uruguay,29332.5672615246,39.7,7.841,,,,,,
Uruguay,2017,6.379,URY,,Uruguay,29762.4333171685,39.5,7.89,,,,,,
Uruguay,2018,6.293,URY,,Uruguay,29757.9388543783,39.7,8.336,,,,,,
Uruguay,2019,6.44010019302368,URY,,Uruguay,30010.5742615797,39.7,8.836,,,,,,
Uruguay,2020,6.431,URY,,Uruguay,27788.1854968153,40.2,10.413,,,,,,
Uruguay,2021,6.474,URY,,Uruguay,29431.8850087471,40.8,9.328,,,,,,
Uruguay,2022,6.494,URY,,Uruguay,30804.7032775797,40.6,7.877,,,,,,
Uruguay,2023,6.611,URY,,Uruguay,31059.2537072459,40.9,8.355,,,,,,
Uzbekistan,2015,5.987,UZB,,Uzbekistan,7529.76364274179,,5.15,,,,,,
Uzbekistan,2016,5.971,UZB,,Uzbekistan,7839.97820100236,,5.16,,,,,,
Uzbekistan,2017,6.096,UZB,,Uzbekistan,8047.05375469466,,5.83,,,,,,
Uzbekistan,2018,6.174,UZB,,Uzbekistan,8348.96057873127,,5.392,,,,,,
Uzbekistan,2019,6.25759983062744,UZB,,Uzbekistan,8755.12593984949,,4.936,,,,,,
Uzbekistan,2020,6.179,UZB,,Uzbekistan,8727.41104939223,,5.293,,,,,,
Uzbekistan,2021,6.063,UZB,,Uzbekistan,9247.64382703929,32.9,5.364,,,,,,
Uzbekistan,2022,6.014,UZB,,Uzbekistan,9607.56167273449,31.2,4.456,,,,,,
Uzbekistan,2023,6.195,UZB,,Uzbekistan,10007.685502618,34.5,4.434,,,,,,
Venezuela,2015,6.084,VEN,,"Venezuela, RB",,,6.139,,,,,,
Venezuela,2016,5.25,VEN,,"Venezuela, RB",,,5.319,,,,,,
Venezuela,2017,4.806,VEN,,"Venezuela, RB",,,5.045,,,,,,
Venezuela,2018,4.707,VEN,,"Venezuela, RB",,,5.468,,,,,,
Venezuela,2019,5.05319976806641,VEN,,"Venezuela, RB",,,5.89,,,,,,
Venezuela,2020,4.892,VEN,,"Venezuela, RB",,,7.53,,,,,,
Venezuela,2021,4.925,VEN,,"Venezuela, RB",,,7.027,,,,,,
Venezuela,2022,5.211,VEN,,"Venezuela, RB",,,5.646,,,,,,
Venezuela,2023,5.607,VEN,,"Venezuela, RB",,,5.407,,,,,,
Viet Nam,2015,5.061,VNM,,Viet Nam,9248.02396069622,,1.848,,,,,,
Viet Nam,2016,5.074,VNM,,Viet Nam,9743.1882231455,35.3,1.848,,,,,,
Viet Nam,2017,5.103,VNM,,Viet Nam,10290.5487142244,,1.874,,,,,,
Viet Nam,2018,5.175,VNM,,Viet Nam,10936.8937859558,35.7,1.161,,,,,,
Viet Nam,2019,5.35349988937378,VNM,,Viet Nam,11628.6139147451,,1.681,,,,,,
Viet Nam,2020,5.411,VNM,,Viet Nam,11851.3965685649,36.8,2.103,,,,,,
Viet Nam,2021,5.485,VNM,,Viet Nam,12048.9019935536,,2.383,,,,,,
Viet Nam,2022,5.763,VNM,,Viet Nam,12979.7639049934,36.1,1.57,,,,,,
Viet Nam,2023,6.043,VNM,,Viet Nam,13545.9346616752,,1.645,,,,,,
State of Palestine,2015,4.754,PSE,,West Bank and Gaza,6072.65031768549,,23.005,,,,,,
State of Palestine,2016,4.775,PSE,,West Bank and Gaza,6464.13352537371,33.7,23.939,,,,,,
State of Palestine,2017,4.743,PSE,,West Bank and Gaza,6426.79521615335,,25.677,,,,,,
State of Palestine,2018,4.696,PSE,,West Bank and Gaza,6342.9374800852,,26.256,,,,,,
State of Palestine,2019,4.55280017852783,PSE,,West Bank and Gaza,6269.89134527985,,25.34,,,,,,
State of Palestine,2020,4.517,PSE,,West Bank and Gaza,5423.68254653126,,25.895,,,,,,
State of Palestine,2021,4.483,PSE,,West Bank and Gaza,5663.12160743584,,26.39,,,,,,
State of Palestine,2022,4.908,PSE,,West Bank and Gaza,5753.08395899307,,24.42,,,,,,
State of Palestine,2023,4.879,PSE,,West Bank and Gaza,5361.13098084938,36.4,,,,,,,
Yemen,2015,3.724,YEM,,"Yemen, Rep.",,,17.9,,,,,,
Yemen,2016,3.593,YEM,,"Yemen, Rep.",,,18.42,,,,,,
Yemen,2017,3.355,YEM,,"Yemen, Rep.",,,18.611,,,,,,
Yemen,2018,3.38,YEM,,"Yemen, Rep.",,,17.593,,,,,,
Yemen,2019,3.52740001678467,YEM,,"Yemen, Rep.",,,17.213,,,,,,
Yemen,2020,3.658,YEM,,"Yemen, Rep.",,,17.963,,,,,,
Yemen,2021,4.197,YEM,,"Yemen, Rep.",,,18.312,,,,,,
Yemen,2023,3.561,YEM,,"Yemen, Rep.",,,16.944,,,,,,
Zambia,2015,4.795,ZMB,,Zambia,3576.92544834125,55.8,5.951,,,,,,
Zambia,2016,4.514,ZMB,,Zambia,3598.17166023389,,5.244,,,,,,
Zambia,2017,4.377,ZMB,,Zambia,3612.50597664593,,4.529,,,,,,
Zambia,2018,4.107,ZMB,,Zambia,3646.95966481655,,5.032,,,,,,
Zambia,2019,3.75939989089966,ZMB,,Zambia,3591.56418883108,,5.538,,,,,,
Zambia,2020,4.073,ZMB,,Zambia,3391.59541156095,,6.032,,,,,,
Zambia,2021,3.76,ZMB,,Zambia,3503.03491418372,,5.197,,,,,,
Zambia,2022,3.982,ZMB,,Zambia,3585.12379084347,51.5,5.993,,,,,,
Zambia,2023,3.502,ZMB,,Zambia,3673.4841969922,,5.861,,,,,,
Zimbabwe,2015,4.193,ZWE,,Zimbabwe,5102.71432347607,,5.399,,,,,,
Zimbabwe,2016,3.875,ZWE,,Zimbabwe,5070.40217016051,,5.896,,,,,,
Zimbabwe,2017,3.692,ZWE,,Zimbabwe,5234.3838655748,44.3,6.35,,,,,,
Zimbabwe,2018,3.663,ZWE,,Zimbabwe,5415.46976371689,,6.788,,,,,,
Zimbabwe,2019,3.2992000579834,ZWE,,Zimbabwe,4993.84383894752,50.3,7.373,,,,,,
Zimbabwe,2020,3.145,ZWE,,Zimbabwe,4527.71988082724,,8.617,,,,,,
Zimbabwe,2021,2.995,ZWE,,Zimbabwe,4827.0886936086,,9.54,,,,,,
Zimbabwe,2022,3.204,ZWE,,Zimbabwe,5036.76136109489,,10.087,,,,,,
Zimbabwe,2023,3.341,ZWE,,Zimbabwe,5218.02266462129,,9.348,,,,,,
